provincia_id,provincia_nombre,distrito_id,distrito_nombre,corregimiento_id,corregimiento_nombre,cabecera,circuito_id,centro_votacion_id,centro_votacion_nombre
4,Chiriquí,3,Boquete,4,Alto Boquete,0,12,286,Esc. Alto Boquete
4,Chiriquí,3,Boquete,4,Alto Boquete,0,12,1364,Esc. Francés Arriba
4,Chiriquí,3,Boquete,4,Alto Boquete,0,12,2050,Esc. Sec. Benigno Tomás Argote
4,Chiriquí,3,Boquete,4,Alto Boquete,0,12,5005116,Jardin De Infancia Caterina Volpicelli
4,Chiriquí,3,Boquete,4,Alto Boquete,0,12,5005118,Academia Inst. Boquete
4,Chiriquí,3,Boquete,5,Jaramillo,0,12,365,Esc. Alto Jaramillo
4,Chiriquí,3,Boquete,5,Jaramillo,0,12,1434,Esc. Jaramillo Abajo
4,Chiriquí,3,Boquete,5,Jaramillo,0,12,2104,Esc. Jaramillo Arriba
4,Chiriquí,3,Boquete,5,Jaramillo,0,12,2575,Esc. Estrella Los Valles
4,Chiriquí,3,Boquete,6,Los Naranjos,0,12,438,Esc. Octavio López P.
4,Chiriquí,3,Boquete,6,Los Naranjos,0,12,1498,C.e. Alto Quiel
4,Chiriquí,3,Boquete,6,Los Naranjos,0,12,2155,C.e. Palo Alto
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,51,Esc. Justo A. Castillo
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,765,Col.  Daniel Octavio Crespo
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,840,Esc. Bilingüe Belén
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,900,Esc. San Miguel Del Yuco
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,950,C.e. El Porvenir
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,1162,Esc. Bugabita
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,1884,Esc. San Vicente
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,5005119,Esc. Adventista De La Concepción
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,5005120,Saint  Michel ' Institute
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,5005122,Esc. Laboral Particular Colpano
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,5005123,Inst. Barú
4,Chiriquí,4,Bugaba,1,La Concepción,1,10,5005124,C.e. Bilingüe Santa Catalina
4,Chiriquí,4,Bugaba,2,Aserrío De Gariché,0,10,133,Esc. Gariché
4,Chiriquí,4,Bugaba,2,Aserrío De Gariché,0,10,773,Esc.de Exquisito
4,Chiriquí,4,Bugaba,2,Aserrío De Gariché,0,10,908,Esc. La Libertad
4,Chiriquí,4,Bugaba,2,Aserrío De Gariché,0,10,1235,C.e.  Los Azules
4,Chiriquí,4,Bugaba,2,Aserrío De Gariché,0,10,3332,Esc. La Unión
4,Chiriquí,4,Bugaba,2,Aserrío De Gariché,0,10,3493,Esc. Aserrío
4,Chiriquí,4,Bugaba,2,Aserrío De Gariché,0,10,5005126,Esc. Sec. De Aserrio
4,Chiriquí,4,Bugaba,3,Bugaba,0,10,215,Esc. Bugaba
4,Chiriquí,4,Bugaba,3,Bugaba,0,10,1305,Esc. La Mata De Bugaba
4,Chiriquí,4,Bugaba,3,Bugaba,0,10,2005,C.e.  Brisa Del Río
4,Chiriquí,4,Bugaba,5,Gómez,0,10,374,Esc. De  Gómez
4,Chiriquí,4,Bugaba,5,Gómez,0,10,1440,Esc. Gómez Abajo
4,Chiriquí,4,Bugaba,5,Gómez,0,10,2109,Esc. San Miguel De Exquisito
4,Chiriquí,4,Bugaba,5,Gómez,0,10,2580,Esc. La Meseta
4,Chiriquí,4,Bugaba,5,Gómez,0,10,2925,Esc. Alto Chiriquí
4,Chiriquí,4,Bugaba,6,La Estrella,0,10,446,Esc. La Estrella
4,Chiriquí,4,Bugaba,6,La Estrella,0,10,1501,Esc. Sioguí Abajo N.1
4,Chiriquí,4,Bugaba,6,La Estrella,0,10,2158,Esc. Sioguí Arriba
4,Chiriquí,4,Bugaba,6,La Estrella,0,10,2615,Esc. Sioguí Abajo N.2
4,Chiriquí,4,Bugaba,6,La Estrella,0,10,2949,Esc. Altos De Los Mirandas
4,Chiriquí,4,Bugaba,6,La Estrella,0,10,4665,C.e. La Tranca
4,Chiriquí,4,Bugaba,7,San Andrés,0,10,503,Esc. San Andrés
4,Chiriquí,4,Bugaba,7,San Andrés,0,10,1553,Esc. San Francisco
4,Chiriquí,4,Bugaba,7,San Andrés,0,10,2202,Esc. Qda. Llana
4,Chiriquí,4,Bugaba,8,Santa Marta,0,10,557,C.e. Santa Marta
4,Chiriquí,4,Bugaba,8,Santa Marta,0,10,1600,Esc. Bijagual
4,Chiriquí,4,Bugaba,8,Santa Marta,0,10,2237,Esc. Ojo De Agua
4,Chiriquí,4,Bugaba,8,Santa Marta,0,10,5005127,Esc. Bijagual No 2
4,Chiriquí,4,Bugaba,9,Santa Rosa,0,10,599,Esc. Santa Rosa
4,Chiriquí,4,Bugaba,9,Santa Rosa,0,10,1633,Centro Pedagógico Bajo Frío
4,Chiriquí,4,Bugaba,9,Santa Rosa,0,10,2265,Esc. El Santo
4,Chiriquí,4,Bugaba,9,Santa Rosa,0,10,2698,Esc. Básica Camarón Arriba
4,Chiriquí,4,Bugaba,10,Santo Domingo,0,10,634,C.e.b.g. Santo Domingo
4,Chiriquí,4,Bugaba,10,Santo Domingo,0,10,1665,Esc. Básico General De Manchuila
4,Chiriquí,4,Bugaba,10,Santo Domingo,0,10,2288,Esc. Gariché Abajo
4,Chiriquí,4,Bugaba,10,Santo Domingo,0,10,4666,Esc. Quebrada Negra
4,Chiriquí,4,Bugaba,11,Sortová,0,10,663,Esc. Sortová
4,Chiriquí,4,Bugaba,11,Sortová,0,10,1688,Esc. La Colonia
4,Chiriquí,4,Bugaba,11,Sortová,0,10,2306,Esc. Chatal
4,Chiriquí,4,Bugaba,11,Sortová,0,10,2728,Esc. Volante
4,Chiriquí,4,Bugaba,13,El Bongo,0,10,701,C.e. Bongo Abajo
4,Chiriquí,4,Bugaba,13,El Bongo,0,10,1720,Esc. Bongo Arriba
4,Chiriquí,4,Bugaba,13,El Bongo,0,10,2327,Esc. El Calvario
4,Chiriquí,4,Bugaba,13,El Bongo,0,10,2746,Esc. La Cuchilla
4,Chiriquí,4,Bugaba,14,Solano,0,10,4632,Esc. Solano
4,Chiriquí,4,Bugaba,14,Solano,0,10,4695,I.p.t. La Concepción
4,Chiriquí,4,Bugaba,15,San Isidro,0,10,4763,C.e.  Jacú
4,Chiriquí,4,Bugaba,15,San Isidro,0,10,4764,C.e. San Isidro
4,Chiriquí,4,Bugaba,15,San Isidro,0,10,4765,Esc. San Pedro
4,Chiriquí,4,Bugaba,15,San Isidro,0,10,4766,Esc. La Celmira
4,Chiriquí,4,Bugaba,15,San Isidro,0,10,4767,C.e.b.g. El Porton
4,Chiriquí,4,Bugaba,15,San Isidro,0,10,4768,Esc. Quebrada Grande
4,Chiriquí,5,David,1,David,1,8,59,Esc. Bilingüe Doleguita
4,Chiriquí,5,David,1,David,1,8,1053,Esc. Portachuelo
4,Chiriquí,5,David,1,David,1,8,1093,Col. Francisco Morazán
4,Chiriquí,5,David,1,David,1,8,1109,Esc. El Varital
4,Chiriquí,5,David,1,David,1,8,1170,Col. Félix Olivares C.
4,Chiriquí,5,David,1,David,1,8,1794,Col. Nuestra Señora De Los Angeles
4,Chiriquí,5,David,1,David,1,8,1892,Esc. Bilingüe Rep. De Francia
4,Chiriquí,5,David,1,David,1,8,2422,C.e.b.g. Santa Cruz De David
4,Chiriquí,5,David,1,David,1,8,3088,Cebg San Mateo
4,Chiriquí,5,David,1,David,1,8,5004917,Hospital Chiriquí
4,Chiriquí,5,David,1,David,1,8,5004949,Cent. De Custodio Y Cumplimiento Aurelio Granados
4,Chiriquí,5,David,1,David,1,8,5005128,Cambridge  Bilingual School
4,Chiriquí,5,David,1,David,1,8,5005129,Univ. Iberoamericana De Panamá
4,Chiriquí,5,David,1,David,1,8,5005130,I.p.t. David- Cabecera
4,Chiriquí,5,David,1,David,1,8,5005131,Academia Internacional David
4,Chiriquí,5,David,1,David,1,8,5005133,C.e. Vocacional Obispado
4,Chiriquí,5,David,1,David,1,8,5005134,Col. San Agustín
4,Chiriquí,5,David,2,Bijagual,0,8,141,Esc. Mariano Candanedo
4,Chiriquí,5,David,2,Bijagual,0,8,1243,Esc. Los Cerrillos
4,Chiriquí,5,David,3,Cochea,0,8,222,C.e. Marcelino Samudio
4,Chiriquí,5,David,3,Cochea,0,8,1310,Esc. Cochea Arriba
4,Chiriquí,5,David,3,Cochea,0,8,2009,Esc. El Higo
4,Chiriquí,5,David,3,Cochea,0,8,2512,Esc. Guayabal
4,Chiriquí,5,David,3,Cochea,0,8,5005475,Ce De Macano
4,Chiriquí,5,David,4,Chiriquí,0,8,303,Esc. Chiriquí
4,Chiriquí,5,David,4,Chiriquí,0,8,1379,Esc. Chorcha Abajo
4,Chiriquí,5,David,4,Chiriquí,0,8,2060,Esc. La Pita
4,Chiriquí,5,David,4,Chiriquí,0,8,2545,Esc. Veladero
4,Chiriquí,5,David,4,Chiriquí,0,8,5004950,Centro Penitenciario De Chiriquí
4,Chiriquí,5,David,5,Guacá,0,8,382,C.e.  Guaca Arriba
4,Chiriquí,5,David,5,Guacá,0,8,1447,Esc. Nance Bonito
4,Chiriquí,5,David,5,Guacá,0,8,2115,Ce Palmira Del Banco
4,Chiriquí,5,David,5,Guacá,0,8,2583,Ce  Guaca Abajo
4,Chiriquí,5,David,5,Guacá,0,8,4671,Esc. Alto Majagua
4,Chiriquí,5,David,6,Las Lomas,0,8,453,Esc. Bilingüe  Victoriano Lorenzo
4,Chiriquí,5,David,6,Las Lomas,0,8,1508,Esc. Mata Del Nance
4,Chiriquí,5,David,6,Las Lomas,0,8,2163,Esc. El Quiteño
4,Chiriquí,5,David,6,Las Lomas,0,8,2621,Esc. El Valle
4,Chiriquí,5,David,6,Las Lomas,0,8,2954,Esc. Llano Grande Abajo
4,Chiriquí,5,David,6,Las Lomas,0,8,3197,Esc. Bilingüe San José (Las Lomas)
4,Chiriquí,5,David,6,Las Lomas,0,8,3395,Esc. Llano Grande Arriba
4,Chiriquí,5,David,6,Las Lomas,0,8,4672,Col. Victoriano Lorenzo
4,Chiriquí,5,David,7,Pedregal,0,8,510,Esc. Bilingüe Pedregal
4,Chiriquí,5,David,7,Pedregal,0,8,1560,Esc. Bilingüe  La Primavera
4,Chiriquí,5,David,7,Pedregal,0,8,2207,Esc. Bilingüe La Primavera ( Anexo)
4,Chiriquí,5,David,7,Pedregal,0,8,5005135,Centro Especial  I.p.h.e.
4,Chiriquí,5,David,7,Pedregal,0,8,5005136,Col. Pablo Emilio Corsen
4,Chiriquí,5,David,8,San Carlos,0,8,562,Esc. Aura Rosa Aguilar
4,Chiriquí,5,David,8,San Carlos,0,8,1604,Esc. San Carlitos
4,Chiriquí,5,David,8,San Carlos,0,8,2241,Esc. Sabana Bonita
4,Chiriquí,5,David,8,San Carlos,0,8,3001,Usma
4,Chiriquí,5,David,9,San Pablo Nuevo,0,8,604,Esc. Amada González De Morales
4,Chiriquí,5,David,9,San Pablo Nuevo,0,8,1638,Esc. Corozal
4,Chiriquí,5,David,9,San Pablo Nuevo,0,8,5005137,Esc. Margarita Beerman
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,639,Esc. San Pablo Viejo Arriba
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,1669,Esc. Montilla
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,2293,Esc. Santo Domingo De Guzmán
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,2717,Esc. Aguacatal
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,3025,C.e.b.g.  Vidal B. De Barroso
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,3259,Col. Adventista Bilingüe De David
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,4673,Esc. San Juan De David
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,5004914,Hospital José Domingo De  Obaldía
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,5004915,Hospital Rafael Hernández
4,Chiriquí,5,David,10,San Pablo Viejo,0,8,5005138,Inst. Panamericano
4,Chiriquí,5,David,11,David Este,0,8,4750,Esc. Nuevo Vedado
4,Chiriquí,5,David,11,David Este,0,8,4751,C.o.i.f. Gotitas De Amor
4,Chiriquí,5,David,11,David Este,0,8,4752,Esc. Bilingüe Elisa Chiari
4,Chiriquí,5,David,11,David Este,0,8,4753,Esc. Bilingüe Loma Colorada
4,Chiriquí,5,David,11,David Este,0,8,4754,Ce María Olimpia De Obaldía
4,Chiriquí,5,David,11,David Este,0,8,4852,E.b.g. Centro Bilingüe Elisabetino
4,Chiriquí,5,David,11,David Este,0,8,5005140,I.n.a.d.h.e.
4,Chiriquí,5,David,11,David Este,0,8,5005141,Esc. Cristiana Fuente De Luz
4,Chiriquí,5,David,11,David Este,0,8,5005142,Udelas
4,Chiriquí,5,David,12,David Sur,0,8,4755,Esc. Bilingüe José María Roy
4,Chiriquí,5,David,12,David Sur,0,8,4756,C.e. Bilingüe Victoriano Lorenzo David
4,Chiriquí,5,David,12,David Sur,0,8,4757,C.e. San Cristobal
4,Chiriquí,5,David,12,David Sur,0,8,4758,Inst. David
4,Chiriquí,5,David,12,David Sur,0,8,4759,Esc. Bilingüe Barrio Lassonde
4,Chiriquí,5,David,12,David Sur,0,8,4760,Esc. Bilingüe Los Abanicos
4,Chiriquí,5,David,12,David Sur,0,8,4761,C.o.i.f. Nazareth
4,Chiriquí,5,David,12,David Sur,0,8,4762,C.e.b.g. Nuevo Amanecer
4,Chiriquí,5,David,12,David Sur,0,8,5005143,Col. San Francisco De Asis
4,Chiriquí,5,David,12,David Sur,0,8,5005144,Isae Universidad
4,Chiriquí,5,David,12,David Sur,0,8,5005145,I.p.t. Arnulfo Arias
4,Chiriquí,5,David,12,David Sur,0,8,5005147,Universidad Internacional  Nueva Luz
4,Chiriquí,5,David,12,David Sur,0,8,5005148,Esc. El Buen Pastor
4,Chiriquí,5,David,12,David Sur,0,8,5005149,The Oxford School
4,Chiriquí,5,David,12,David Sur,0,8,5005150,Instituto Del Saber
4,Chiriquí,5,David,12,David Sur,0,8,5005152,U.t.p. (Centro Regional De Chiriquí)
4,Chiriquí,5,David,12,David Sur,0,8,5005391,Esc. King School David
4,Chiriquí,6,Dolega,1,Dolega,1,12,65,Esc. Leopoldina Field
4,Chiriquí,6,Dolega,1,Dolega,1,12,2426,Esc. El Flor
4,Chiriquí,6,Dolega,1,Dolega,1,12,3092,Col. Beatriz M. De Cabal
4,Chiriquí,6,Dolega,1,Dolega,1,12,5005153,C.e. Bilingüe Maudy
4,Chiriquí,6,Dolega,2,Dos Ríos,0,12,148,Esc. José Lucinio  Lara
4,Chiriquí,6,Dolega,2,Dos Ríos,0,12,5005154,C.a.i.p.i. Mis Primeros Pasos (Parbulario)
4,Chiriquí,6,Dolega,3,Los Anastacios,0,12,229,Esc. Los Anastacios
4,Chiriquí,6,Dolega,3,Los Anastacios,0,12,1317,C.e.  Rincón Largo
4,Chiriquí,6,Dolega,3,Los Anastacios,0,12,2013,Esc. Caimito
4,Chiriquí,6,Dolega,3,Los Anastacios,0,12,5005155,Esc. Adventista Bilingüe De Dolega
4,Chiriquí,6,Dolega,4,Potrerillos,0,12,310,C.e.b.g. Félix  A. Lara
4,Chiriquí,6,Dolega,4,Potrerillos,0,12,2065,C.e. Cabecera De Cochea
4,Chiriquí,6,Dolega,5,Potrerillos Abajo,0,12,389,C.e. Elifenia Staff
4,Chiriquí,6,Dolega,5,Potrerillos Abajo,0,12,1453,C.e. La Acequia
4,Chiriquí,6,Dolega,6,Rovira,0,12,457,Esc. Mayor Martín González
4,Chiriquí,6,Dolega,6,Rovira,0,12,1512,Esc. Palma Real
4,Chiriquí,6,Dolega,6,Rovira,0,12,2167,C.e. Banco De Palmira
4,Chiriquí,6,Dolega,6,Rovira,0,12,2624,C.e.b.g. Elefia Martínez Serrano
4,Chiriquí,6,Dolega,6,Rovira,0,12,3199,Esc. Rovira Arriba
4,Chiriquí,6,Dolega,7,Tinajas,0,12,514,C.e. Rita Irene Wald Jaramillo
4,Chiriquí,6,Dolega,7,Tinajas,0,12,1563,C.e.  Los Palomos
4,Chiriquí,6,Dolega,7,Tinajas,0,12,2209,Esc. De Balita
4,Chiriquí,6,Dolega,8,Los Algarrobos,0,12,566,C.e.b.g. Los Algarrobos
4,Chiriquí,6,Dolega,8,Los Algarrobos,0,12,1608,C.e. Las Cañas
4,Chiriquí,6,Dolega,8,Los Algarrobos,0,12,2245,C.e. Santa Rosa
4,Chiriquí,6,Dolega,8,Los Algarrobos,0,12,2684,C.e. Los Algarrobos Arriba
4,Chiriquí,6,Dolega,8,Los Algarrobos,0,12,5004951,Cent. Femenino De Rehabilitación Los Algarrobos
4,Chiriquí,7,Gualaca,1,Gualaca,1,12,71,Esc. Bilingüe Gualaca
4,Chiriquí,7,Gualaca,1,Gualaca,1,12,1183,Esc. Higuerón
4,Chiriquí,7,Gualaca,1,Gualaca,1,12,1901,Esc. Bella Vista
4,Chiriquí,7,Gualaca,1,Gualaca,1,12,2431,C.e.  Los Planes
4,Chiriquí,7,Gualaca,1,Gualaca,1,12,2815,Esc. La Esperanza
4,Chiriquí,7,Gualaca,1,Gualaca,1,12,4674,Col. Jesús María Pla C.
4,Chiriquí,7,Gualaca,1,Gualaca,1,12,5005392,Esc. Ing. Sebastian Sánchez
4,Chiriquí,7,Gualaca,2,Hornito,0,12,154,C.e.b.g.  Valle De La Mina
4,Chiriquí,7,Gualaca,2,Hornito,0,12,1255,Esc. Entre Ríos
4,Chiriquí,7,Gualaca,2,Hornito,0,12,1964,Esc. Soledad
4,Chiriquí,7,Gualaca,2,Hornito,0,12,2482,Esc. De Chiriquicito
4,Chiriquí,7,Gualaca,3,Los Ángeles,0,12,235,C.e.b.g. Eutimia Broce De Nieto
4,Chiriquí,7,Gualaca,3,Los Ángeles,0,12,1322,C.e.b.g.  Los Bongos
4,Chiriquí,7,Gualaca,4,Paja De Sombrero,0,12,316,C.e. B. G. Paja De Sombrero
4,Chiriquí,7,Gualaca,4,Paja De Sombrero,0,12,2069,Esc. Calabazal
4,Chiriquí,7,Gualaca,4,Paja De Sombrero,0,12,2547,Caseta Bajo Méndez
4,Chiriquí,7,Gualaca,4,Paja De Sombrero,0,12,2904,Esc. La Palma
4,Chiriquí,7,Gualaca,5,Rincón,0,12,395,Esc. Rincón De Gualaca
4,Chiriquí,7,Gualaca,5,Rincón,0,12,1459,C.e. David Trujillo
4,Chiriquí,7,Gualaca,5,Rincón,0,12,2124,Esc. Qda. De Lajas
4,Chiriquí,7,Gualaca,5,Rincón,0,12,2586,Esc. Galerita
4,Chiriquí,8,Remedios,1,Remedios,1,13,75,Esc. Antonio Anguizola
4,Chiriquí,8,Remedios,3,El Nancito,0,13,239,Esc. Ricardo Murgas
4,Chiriquí,8,Remedios,6,El Porvenir,0,13,5004908,Cancha El Porvenir
4,Chiriquí,8,Remedios,7,El Puerto,0,13,1567,C.e.f.a.c.e.i. El Puerto
4,Chiriquí,8,Remedios,8,Santa Lucía,0,13,1613,Junta Comunal De Santa Lucía
4,Chiriquí,9,Renacimiento,1,Río Sereno,1,11,79,Ce. Río Sereno
4,Chiriquí,9,Renacimiento,1,Río Sereno,1,11,1190,Ce. Altamira
4,Chiriquí,9,Renacimiento,1,Río Sereno,1,11,1906,Esc. El Cerrón
4,Chiriquí,9,Renacimiento,1,Río Sereno,1,11,2436,Esc. Miraflores
4,Chiriquí,9,Renacimiento,1,Río Sereno,1,11,2819,C.e.  Básico Piedra De Candela
4,Chiriquí,9,Renacimiento,1,Río Sereno,1,11,3096,Esc. Union Internacional
4,Chiriquí,9,Renacimiento,1,Río Sereno,1,11,3316,Col. Sec. De Renacimiento
4,Chiriquí,9,Renacimiento,2,Breñón,0,11,162,C.b.  Breñon
4,Chiriquí,9,Renacimiento,2,Breñón,0,11,1263,Esc. Ojo De Agua
4,Chiriquí,9,Renacimiento,2,Breñón,0,11,1971,Esc. Salsipuedes
4,Chiriquí,9,Renacimiento,3,Cañas Gordas,0,11,243,C.e. Alto Quiel
4,Chiriquí,9,Renacimiento,3,Cañas Gordas,0,11,1329,Esc. Los Planes
4,Chiriquí,9,Renacimiento,3,Cañas Gordas,0,11,2021,C. B.  Qda. De  Vuelta
4,Chiriquí,9,Renacimiento,3,Cañas Gordas,0,11,2519,Ce. Bajos De Chiriquí
4,Chiriquí,9,Renacimiento,3,Cañas Gordas,0,11,2884,Esc. Cañas Gordas
4,Chiriquí,9,Renacimiento,3,Cañas Gordas,0,11,3142,Esc. De Copal
4,Chiriquí,9,Renacimiento,4,Monte Lirio,0,11,324,I.p.t. Monte Lirio
4,Chiriquí,9,Renacimiento,4,Monte Lirio,0,11,2910,Esc. San Antonio
4,Chiriquí,9,Renacimiento,4,Monte Lirio,0,11,3521,C.e. De Santa Clara Abajo
4,Chiriquí,9,Renacimiento,4,Monte Lirio,0,11,3649,C.e. San Antonio Arriba
4,Chiriquí,9,Renacimiento,5,Plaza De Caisán,0,11,403,C.e.b.g. Caizán Fuertes Caminos
4,Chiriquí,9,Renacimiento,5,Plaza De Caisán,0,11,1465,Esc. Alto De La Mina
4,Chiriquí,9,Renacimiento,5,Plaza De Caisán,0,11,2129,Esc. Caizán Primavera
4,Chiriquí,9,Renacimiento,6,Santa Cruz,0,11,465,Esc. Santa Cruz
4,Chiriquí,9,Renacimiento,6,Santa Cruz,0,11,1521,C.b.  Salitral
4,Chiriquí,9,Renacimiento,6,Santa Cruz,0,11,2174,Esc. Bonita
4,Chiriquí,9,Renacimiento,6,Santa Cruz,0,11,2630,Esc. Baitún Abajo
4,Chiriquí,9,Renacimiento,6,Santa Cruz,0,11,3546,Esc. Baitún Arriba
4,Chiriquí,9,Renacimiento,7,Santa Clara,0,11,522,C.e.  Santa Clara
4,Chiriquí,9,Renacimiento,7,Santa Clara,0,11,1569,C.e.  Palmarito
4,Chiriquí,9,Renacimiento,7,Santa Clara,0,11,4667,C.e. Río Guisado
4,Chiriquí,9,Renacimiento,8,Dominical,0,11,574,C.b. Dominical
4,Chiriquí,9,Renacimiento,8,Dominical,0,11,1616,Esc. Cerro De Paja
4,Chiriquí,9,Renacimiento,8,Dominical,0,11,2252,Esc. Cañas Blancas Arriba
4,Chiriquí,10,San Lorenzo,1,Horconcitos,1,13,82,Esc. Sara Victoria Campbell
4,Chiriquí,10,San Lorenzo,2,Boca Chica,0,13,165,Esc. Boca Chica
4,Chiriquí,10,San Lorenzo,4,Boca Del Monte,0,13,327,C.e.b.g.  Boca Del Monte
4,Chiriquí,10,San Lorenzo,4,Boca Del Monte,0,13,1402,Esc. Sábalo
4,Chiriquí,10,San Lorenzo,4,Boca Del Monte,0,13,2079,Esc. Anastasio Alvarado
4,Chiriquí,10,San Lorenzo,4,Boca Del Monte,0,13,2554,C.e.b.g. Las Vueltas
4,Chiriquí,10,San Lorenzo,9,San Juan,0,13,614,Esc. San Juan
4,Chiriquí,10,San Lorenzo,9,San Juan,0,13,1646,Esc. Cienaguita
4,Chiriquí,10,San Lorenzo,9,San Juan,0,13,4678,Esc. Hato San Juan
4,Chiriquí,10,San Lorenzo,10,San Lorenzo,0,13,1675,C.e. El Jobo
4,Chiriquí,10,San Lorenzo,10,San Lorenzo,0,13,2298,Esc. Llano Grande
4,Chiriquí,10,San Lorenzo,10,San Lorenzo,0,13,4677,Ipt Abel Tapiero Miranda
4,Chiriquí,11,Tolé,1,Tolé,1,13,83,Esc. Bilingüe  Santiago Bolaños (Tole)
4,Chiriquí,11,Tolé,1,Tolé,1,13,2822,Esc. El Común
4,Chiriquí,11,Tolé,1,Tolé,1,13,5005158,Colegio Comercial Tolé
4,Chiriquí,11,Tolé,6,Cerro Viejo,0,13,469,Cent. Bás. Gral. Cerro Viejo
4,Chiriquí,11,Tolé,6,Cerro Viejo,0,13,2962,C.e.b.g  Nuevo Panamá
4,Chiriquí,11,Tolé,6,Cerro Viejo,0,13,3203,Esc. Cerro Iglesias
4,Chiriquí,11,Tolé,6,Cerro Viejo,0,13,3399,Esc. Calabacito
4,Chiriquí,11,Tolé,8,Lajas De Tolé,0,13,578,"C.e,B.g. Bertilo Mejía S."
4,Chiriquí,11,Tolé,8,Lajas De Tolé,0,13,1620,Esc. El Guabino
4,Chiriquí,11,Tolé,11,Potrero De Caña,0,13,3032,Junta Comunal Potrero De Caña
4,Chiriquí,11,Tolé,11,Potrero De Caña,0,13,5005161,Esc. Buenos Aires
4,Chiriquí,11,Tolé,12,Qda. De Piedra,0,13,693,Esc. Qda. De Piedra
4,Chiriquí,11,Tolé,12,Qda. De Piedra,0,13,1714,Esc. Natá De Tolé
4,Chiriquí,11,Tolé,14,Bella Vista,0,13,718,C.e.b.g. Bella Vista
4,Chiriquí,11,Tolé,14,Bella Vista,0,13,4675,Esc. Tabasara Abajo
4,Chiriquí,11,Tolé,15,El Cristo,0,13,725,C.e. Llano Culebra
4,Chiriquí,11,Tolé,15,El Cristo,0,13,1737,C.e.b.g.. Tambor
4,Chiriquí,11,Tolé,16,Justo Fidel Palacios,0,13,732,Esc. Alto Guayabo
4,Chiriquí,11,Tolé,16,Justo Fidel Palacios,0,13,1743,Esc. Bajo Solís
4,Chiriquí,11,Tolé,16,Justo Fidel Palacios,0,13,4676,Esc. Alto Algarrobo
4,Chiriquí,11,Tolé,17,Veladero,0,13,737,Esc. Veladero
4,Chiriquí,11,Tolé,17,Veladero,0,13,1747,Esc. Llano Limón
4,Chiriquí,12,San Félix,1,Las Lajas,1,13,86,Esc. Las Lajas
4,Chiriquí,12,San Félix,8,Juay,0,13,580,Esc. Juay
4,Chiriquí,12,San Félix,11,San Félix,0,13,5004907,C.e. Bilingüe De San Félix
4,Chiriquí,12,San Félix,11,San Félix,0,13,5004913,Hospital Regional Del Oriente Chiricano
4,Chiriquí,12,San Félix,12,Lajas Adentro,0,13,694,Esc. Lajas Adentro
4,Chiriquí,12,San Félix,13,Santa Cruz,0,13,708,Esc. Santa Cruz
4,Chiriquí,13,Tierras Altas,1,Cuesta De Piedra,0,10,4634,Esc. Cuesta De Piedra
4,Chiriquí,13,Tierras Altas,1,Cuesta De Piedra,0,10,4635,Esc. El Bijao
4,Chiriquí,13,Tierras Altas,2,Volcán,0,10,4636,Esc. Primaria Bilingüe Volcán
4,Chiriquí,13,Tierras Altas,2,Volcán,0,10,4637,Esc. Brazos De Gariche
4,Chiriquí,13,Tierras Altas,2,Volcán,0,10,4638,C.e.. El Valle
4,Chiriquí,13,Tierras Altas,2,Volcán,0,10,5005162,Academia Adventista Bilingüe De Volcán
4,Chiriquí,13,Tierras Altas,2,Volcán,0,10,5005163,Col. Sec. De Volcán
4,Chiriquí,13,Tierras Altas,3,Paso Ancho,0,10,4639,Esc. Bilingüe Paso Ancho
4,Chiriquí,13,Tierras Altas,3,Paso Ancho,0,10,4640,Esc. Nva Suiza
4,Chiriquí,13,Tierras Altas,4,Cerro Punta,0,10,4641,Cebg Cerro Punta
4,Chiriquí,13,Tierras Altas,4,Cerro Punta,0,10,4642,Esc. Bajo Grande
4,Chiriquí,13,Tierras Altas,4,Cerro Punta,0,10,4644,Esc. Las Nubes
4,Chiriquí,13,Tierras Altas,4,Cerro Punta,0,10,4645,C.e.  Fernando Eleta Almáran
4,Chiriquí,13,Tierras Altas,5,Nueva California,0,10,4646,C.e.b.g. Nva California
4,Chiriquí,13,Tierras Altas,5,Nueva California,0,10,4696,Esc. Básica General  Las Perlas
4,Chiriquí,13,Tierras Altas,5,Nueva California,0,10,5005165,Inst. Bilingüe Paulatino
